1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.004
9	0.008
10	0.017
11	0.031
12	0.051
13	0.07
14	0.086
15	0.103
16	0.136
17	0.149
18	0.185
19	0.214
20	0.274
21	0.324
22	0.341
23	0.35
24	0.386
25	0.384
26	0.402
27	0.421
28	0.438
29	0.453
30	0.452
31	0.473
32	0.495
33	0.519
34	0.537
35	0.544
36	0.566
37	0.59
38	0.595
39	0.598
40	0.623
41	0.641
42	0.624
43	0.653
44	0.652
45	0.665
46	0.657
47	0.672
48	0.681
49	0.68
50	0.684
51	0.68
52	0.691
53	0.669
54	0.701
55	0.702
56	0.695
57	0.719
58	0.72
59	0.726
60	0.688
61	0.715
62	0.726
63	0.714
64	0.72
65	0.735
66	0.718
67	0.695
68	0.736
69	0.741
70	0.752
71	0.756
72	0.745
73	0.748
74	0.573
75	0.759
76	0.778
77	0.778
78	0.778
79	0.767
80	0.776
81	0.762
82	0.771
83	0.785
84	0.79
85	0.791
86	0.793
87	0.8
88	0.803
89	0.797
90	0.815
91	0.817
92	0.816
93	0.813
94	0.82
95	0.818
96	0.811
97	0.721
98	0.837
99	0.84
100	0.848
101	0.783
102	0.811
103	0.835
104	0.538
105	0.789
106	0.834
107	0.845
108	0.832
109	0.854
110	0.846
111	0.858
112	0.846
113	0.852
114	0.86
115	0.858
116	0.867
117	0.836
118	0.861
119	0.839
120	0.862
121	0.869
122	0.858
123	0.862
124	0.865
125	0.859
126	0.845
127	0.87
128	0.864
129	0.874
130	0.863
131	0.874
132	0.857
133	0.875
134	0.865
135	0.874
136	0.835
137	0.87
138	0.864
139	0.874
140	0.874
141	0.867
142	0.862
143	0.885
144	0.874
145	0.879
146	0.853
147	0.872
148	0.881
149	0.885
150	0.882
151	0.892
152	0.867
153	0.841
154	0.88
155	0.888
156	0.887
157	0.868
158	0.89
159	0.847
160	0.794
161	0.885
162	0.883
163	0.887
164	0.878
165	0.878
166	0.89
167	0.887
168	0.894
169	0.783
170	0.891
171	0.89
172	0.898
173	0.899
174	0.815
175	0.894
176	0.883
177	0.901
178	0.897
179	0.898
180	0.842
181	0.887
182	0.902
183	0.892
184	0.872
185	0.896
186	0.897
187	0.889
188	0.902
189	0.889
190	0.901
191	0.893
192	0.889
193	0.883
194	0.894
195	0.89
196	0.889
197	0.892
198	0.894
199	0.864
200	0.892
201	0.895
202	0.895
