1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10	0.0
11	0.0
12	0.001
13	0.001
14	0.001
15	0.001
16	0.0
17	0.001
18	0.001
19	0.001
20	0.001
21	0.0
22	0.001
23	0.0
24	0.001
25	0.001
26	0.004
27	0.005
28	0.005
29	0.01
30	0.011
31	0.017
32	0.021
33	0.019
34	0.032
35	0.034
36	0.042
37	0.028
38	0.053
39	0.044
40	0.064
41	0.063
42	0.076
43	0.066
44	0.069
45	0.093
46	0.097
47	0.096
48	0.114
49	0.054
50	0.102
51	0.137
52	0.154
53	0.162
54	0.182
55	0.161
56	0.192
57	0.224
58	0.224
59	0.255
60	0.238
61	0.252
62	0.256
63	0.252
64	0.301
65	0.224
66	0.149
67	0.33
68	0.311
69	0.33
70	0.323
71	0.325
72	0.352
73	0.361
74	0.262
75	0.351
76	0.351
77	0.328
78	0.373
79	0.392
80	0.408
81	0.404
82	0.421
83	0.412
84	0.408
85	0.444
86	0.436
87	0.455
88	0.446
89	0.466
90	0.456
91	0.477
92	0.489
93	0.495
94	0.485
95	0.494
96	0.507
97	0.507
98	0.513
99	0.514
100	0.541
101	0.485
102	0.54
103	0.521
104	0.562
105	0.542
106	0.562
107	0.538
108	0.559
109	0.538
110	0.495
111	0.576
112	0.57
113	0.598
114	0.571
115	0.61
116	0.575
117	0.57
118	0.562
119	0.591
120	0.579
121	0.595
122	0.618
123	0.611
124	0.615
125	0.551
126	0.611
127	0.611
128	0.6
129	0.642
130	0.634
131	0.637
132	0.655
133	0.641
134	0.636
135	0.64
136	0.639
137	0.632
138	0.623
139	0.653
140	0.637
141	0.491
142	0.663
143	0.604
144	0.666
145	0.66
146	0.679
147	0.589
148	0.64
149	0.686
150	0.695
151	0.668
152	0.677
153	0.692
154	0.675
155	0.655
156	0.662
157	0.697
158	0.72
159	0.712
160	0.716
161	0.582
162	0.715
163	0.711
164	0.688
165	0.71
166	0.725
167	0.696
168	0.748
169	0.746
170	0.715
171	0.725
172	0.678
173	0.716
174	0.72
175	0.721
176	0.736
177	0.715
178	0.742
179	0.725
180	0.752
181	0.725
182	0.748
183	0.716
184	0.745
185	0.756
186	0.76
187	0.761
188	0.759
189	0.775
190	0.774
191	0.751
192	0.775
193	0.774
194	0.727
195	0.709
196	0.765
197	0.782
198	0.744
199	0.765
200	0.755
201	0.781
202	0.772
203	0.786
204	0.787
205	0.786
206	0.661
207	0.8
208	0.8
209	0.811
210	0.815
211	0.805
212	0.794
213	0.791
214	0.771
215	0.792
216	0.779
217	0.805
218	0.778
219	0.793
220	0.816
221	0.809
222	0.812
223	0.82
224	0.816
225	0.813
226	0.803
227	0.807
228	0.802
229	0.823
230	0.792
231	0.837
232	0.802
233	0.821
234	0.835
235	0.822
236	0.828
237	0.829
238	0.831
239	0.84
240	0.824
241	0.827
242	0.833
243	0.833
244	0.815
245	0.807
246	0.839
247	0.837
248	0.826
249	0.838
250	0.839
251	0.827
252	0.832
253	0.814
254	0.841
255	0.839
256	0.843
257	0.859
258	0.275
259	0.849
260	0.847
261	0.854
262	0.855
263	0.831
264	0.843
265	0.815
266	0.856
267	0.847
268	0.845
269	0.849
270	0.876
271	0.849
272	0.845
273	0.83
274	0.838
275	0.873
276	0.867
277	0.86
278	0.842
279	0.851
280	0.844
281	0.858
282	0.867
283	0.872
284	0.847
285	0.869
286	0.861
287	0.845
288	0.864
289	0.875
290	0.863
