1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10	0.0
11	0.0
12	0.0
13	0.0
14	0.001
15	0.0
16	0.0
17	0.0
18	0.0
19	0.001
20	0.001
21	0.0
22	0.0
23	0.002
24	0.002
25	0.007
26	0.008
27	0.002
28	0.008
29	0.003
30	0.017
31	0.024
32	0.023
33	0.024
34	0.023
35	0.027
36	0.021
37	0.025
38	0.029
39	0.035
40	0.032
41	0.038
42	0.038
43	0.041
44	0.039
45	0.044
46	0.006
47	0.047
48	0.046
49	0.046
50	0.041
51	0.044
52	0.051
53	0.052
54	0.06
55	0.068
56	0.072
57	0.081
58	0.09
59	0.091
60	0.099
61	0.107
62	0.116
63	0.006
64	0.143
65	0.129
66	0.15
67	0.153
68	0.164
69	0.18
70	0.19
71	0.19
72	0.206
73	0.208
74	0.213
75	0.214
76	0.217
77	0.232
78	0.235
79	0.247
80	0.243
81	0.259
82	0.273
83	0.278
84	0.279
85	0.292
86	0.259
87	0.287
88	0.309
89	0.315
90	0.323
91	0.332
92	0.261
93	0.327
94	0.319
95	0.35
96	0.366
97	0.237
98	0.359
99	0.369
100	0.375
101	0.373
102	0.38
103	0.407
104	0.406
105	0.392
106	0.409
107	0.419
108	0.433
109	0.184
110	0.435
111	0.426
112	0.442
113	0.453
114	0.461
115	0.466
116	0.462
117	0.46
118	0.486
119	0.482
120	0.484
121	0.488
122	0.491
123	0.489
124	0.508
125	0.501
126	0.503
127	0.511
128	0.512
129	0.519
130	0.523
131	0.538
132	0.542
133	0.519
134	0.537
135	0.551
136	0.558
137	0.567
138	0.561
139	0.563
140	0.584
141	0.56
142	0.586
143	0.515
144	0.578
145	0.587
146	0.598
147	0.597
148	0.602
149	0.459
150	0.563
151	0.619
152	0.615
153	0.588
154	0.625
155	0.625
156	0.612
157	0.556
158	0.62
159	0.629
160	0.638
161	0.592
162	0.636
163	0.629
164	0.649
165	0.654
166	0.647
167	0.651
168	0.647
169	0.639
170	0.655
171	0.654
172	0.652
173	0.664
174	0.66
175	0.003
176	0.664
177	0.664
178	0.653
179	0.675
180	0.65
181	0.662
182	0.658
183	0.688
184	0.653
185	0.673
186	0.681
187	0.678
188	0.682
189	0.571
190	0.654
191	0.691
192	0.693
193	0.691
194	0.671
195	0.691
196	0.703
197	0.687
198	0.679
199	0.698
200	0.695
201	0.698
202	0.698
203	0.679
204	0.701
205	0.69
206	0.711
207	0.698
208	0.65
209	0.715
210	0.718
211	0.721
212	0.72
213	0.715
214	0.728
215	0.674
216	0.726
217	0.719
218	0.729
219	0.73
220	0.717
221	0.72
222	0.726
223	0.737
224	0.752
225	0.728
226	0.756
227	0.737
228	0.766
229	0.759
230	0.763
231	0.754
232	0.731
233	0.762
234	0.525
235	0.764
236	0.765
237	0.759
238	0.76
239	0.76
240	0.749
241	0.759
242	0.766
243	0.776
244	0.766
245	0.761
246	0.765
247	0.773
248	0.78
