1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.001
10	0.001
11	0.0
12	0.0
13	0.0
14	0.0
15	0.0
16	0.0
17	0.0
18	0.0
19	0.0
20	0.0
21	0.0
22	0.0
23	0.0
24	0.0
25	0.0
26	0.001
27	0.0
28	0.001
29	0.002
30	0.002
31	0.0
32	0.001
33	0.001
34	0.003
35	0.001
36	0.003
37	0.002
38	0.002
39	0.004
40	0.004
41	0.003
42	0.003
43	0.003
44	0.005
45	0.005
46	0.009
47	0.011
48	0.018
49	0.02
50	0.034
51	0.038
52	0.038
53	0.048
54	0.055
55	0.059
56	0.067
57	0.076
58	0.078
59	0.085
60	0.081
61	0.086
62	0.093
63	0.091
64	0.098
65	0.102
66	0.103
67	0.115
68	0.117
69	0.123
70	0.13
71	0.135
72	0.137
73	0.147
74	0.141
75	0.147
76	0.156
77	0.163
78	0.178
79	0.161
80	0.17
81	0.186
82	0.2
83	0.206
84	0.203
85	0.193
86	0.229
87	0.234
88	0.245
89	0.234
90	0.256
91	0.252
92	0.272
93	0.259
94	0.107
95	0.08
96	0.289
97	0.286
98	0.301
99	0.32
100	0.318
101	0.335
102	0.329
103	0.327
104	0.326
105	0.333
106	0.326
107	0.334
108	0.347
109	0.355
110	0.355
111	0.351
112	0.359
113	0.374
114	0.373
115	0.368
116	0.373
117	0.39
118	0.395
119	0.407
120	0.362
121	0.41
122	0.405
123	0.422
124	0.428
125	0.418
126	0.432
127	0.425
128	0.417
129	0.433
130	0.444
131	0.453
132	0.463
133	0.462
134	0.451
135	0.43
136	0.45
137	0.454
138	0.471
139	0.468
140	0.471
141	0.485
142	0.477
143	0.433
144	0.454
145	0.477
146	0.47
147	0.481
148	0.508
149	0.097
150	0.347
151	0.463
152	0.487
153	0.493
154	0.492
155	0.503
156	0.488
157	0.47
158	0.511
159	0.49
160	0.487
161	0.511
162	0.503
163	0.512
164	0.529
165	0.522
166	0.521
167	0.53
168	0.541
169	0.541
170	0.013
171	0.543
172	0.539
173	0.521
174	0.553
175	0.543
176	0.56
177	0.565
178	0.552
179	0.565
180	0.567
181	0.56
182	0.534
183	0.573
184	0.571
185	0.558
186	0.575
187	0.584
188	0.576
189	0.589
190	0.59
191	0.584
192	0.577
193	0.594
194	0.587
195	0.592
196	0.594
197	0.594
198	0.586
199	0.583
200	0.599
201	0.595
202	0.607
203	0.606
204	0.615
205	0.591
206	0.606
207	0.609
208	0.607
209	0.611
210	0.621
211	0.568
212	0.606
213	0.624
214	0.607
215	0.62
216	0.619
217	0.63
218	0.625
219	0.617
220	0.637
221	0.633
222	0.642
223	0.642
224	0.62
225	0.629
226	0.619
227	0.621
228	0.636
229	0.646
230	0.638
231	0.64
232	0.642
233	0.643
234	0.638
235	0.641
236	0.645
237	0.662
238	0.626
239	0.66
240	0.656
241	0.664
242	0.656
243	0.671
244	0.648
245	0.663
246	0.517
247	0.52
248	0.618
249	0.631
250	0.628
251	0.638
252	0.651
253	0.662
254	0.652
255	0.656
256	0.63
257	0.675
258	0.648
259	0.658
260	0.676
261	0.64
262	0.662
263	0.665
264	0.677
265	0.679
266	0.667
267	0.677
268	0.674
269	0.683
270	0.694
271	0.679
272	0.696
273	0.686
274	0.684
275	0.688
276	0.693
277	0.693
278	0.702
279	0.706
280	0.681
281	0.674
282	0.709
283	0.701
284	0.711
285	0.71
286	0.713
287	0.716
288	0.717
289	0.694
290	0.687
291	0.716
292	0.693
293	0.726
294	0.708
295	0.711
296	0.713
297	0.725
298	0.728
299	0.727
300	0.725
301	0.721
302	0.594
303	0.715
304	0.725
305	0.734
306	0.702
307	0.72
308	0.728
309	0.742
310	0.727
311	0.712
312	0.75
313	0.748
314	0.739
315	0.708
316	0.742
317	0.749
318	0.658
319	0.74
320	0.742
321	0.756
322	0.751
323	0.745
324	0.672
325	0.741
326	0.7
327	0.748
328	0.752
329	0.734
330	0.759
331	0.743
332	0.746
333	0.734
334	0.759
335	0.759
336	0.764
337	0.765
338	0.759
339	0.747
340	0.753
341	0.755
342	0.508
343	0.764
344	0.762
345	0.767
346	0.761
347	0.763
348	0.757
349	0.768
350	0.77
351	0.569
352	0.75
353	0.038
354	0.762
355	0.77
356	0.771
357	0.769
358	0.753
359	0.774
360	0.77
361	0.764
362	0.773
363	0.771
364	0.774
365	0.773
366	0.779
367	0.77
368	0.776
369	0.632
370	0.766
371	0.77
372	0.774
373	0.76
374	0.76
375	0.764
376	0.762
377	0.77
378	0.777
379	0.779
380	0.773
381	0.782
382	0.766
383	0.771
384	0.782
385	0.769
386	0.78
387	0.779
388	0.785
389	0.776
390	0.774
391	0.774
392	0.784
393	0.774
394	0.776
395	0.47
396	0.78
397	0.788
398	0.76
399	0.78
400	0.777
401	0.777
402	0.752
403	0.761
404	0.785
405	0.779
406	0.789
407	0.792
408	0.796
409	0.772
410	0.79
411	0.794
412	0.763
413	0.757
414	0.803
415	0.774
416	0.795
417	0.781
418	0.768
419	0.783
420	0.755
421	0.795
422	0.788
423	0.77
424	0.788
425	0.796
426	0.795
427	0.801
428	0.798
429	0.793
430	0.788
431	0.796
432	0.781
433	0.805
434	0.797
435	0.793
436	0.773
437	0.795
438	0.768
439	0.798
440	0.781
441	0.539
442	0.797
443	0.799
444	0.802
445	0.331
446	0.798
447	0.798
448	0.797
449	0.794
450	0.796
451	0.778
452	0.798
453	0.785
