1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10	0.0
11	0.0
12	0.001
13	0.0
14	0.001
15	0.0
16	0.0
17	0.0
18	0.0
19	0.0
20	0.001
21	0.0
22	0.002
23	0.004
24	0.003
25	0.007
26	0.009
27	0.009
28	0.01
29	0.012
30	0.02
31	0.028
32	0.015
33	0.048
34	0.056
35	0.063
36	0.067
37	0.086
38	0.104
39	0.104
40	0.118
41	0.132
42	0.136
43	0.147
44	0.171
45	0.194
46	0.194
47	0.2
48	0.201
49	0.221
50	0.237
51	0.255
52	0.279
53	0.286
54	0.3
55	0.321
56	0.346
57	0.361
58	0.379
59	0.407
60	0.378
61	0.443
62	0.467
63	0.476
64	0.503
65	0.509
66	0.513
67	0.51
68	0.515
69	0.529
70	0.542
71	0.549
72	0.554
73	0.561
74	0.562
75	0.572
76	0.574
77	0.572
78	0.574
79	0.584
80	0.585
81	0.607
82	0.608
83	0.611
84	0.576
85	0.626
86	0.63
87	0.63
88	0.627
89	0.643
90	0.648
91	0.649
92	0.6
93	0.641
94	0.636
95	0.637
96	0.645
97	0.648
98	0.663
99	0.659
100	0.661
101	0.665
102	0.663
103	0.641
104	0.676
105	0.674
106	0.559
107	0.611
108	0.611
109	0.644
110	0.607
111	0.657
112	0.675
113	0.692
114	0.698
115	0.704
116	0.686
117	0.719
118	0.716
119	0.716
120	0.726
121	0.742
122	0.753
123	0.737
124	0.735
125	0.745
126	0.751
127	0.759
128	0.761
129	0.765
130	0.792
131	0.777
132	0.784
133	0.748
134	0.786
135	0.792
136	0.786
137	0.786
138	0.799
139	0.788
140	0.793
141	0.707
142	0.756
143	0.774
144	0.672
145	0.773
146	0.788
147	0.787
148	0.797
149	0.792
150	0.786
151	0.78
152	0.791
153	0.796
154	0.798
155	0.793
156	0.796
157	0.795
158	0.802
159	0.813
160	0.802
161	0.811
162	0.801
163	0.811
164	0.798
165	0.794
166	0.816
167	0.819
168	0.812
169	0.815
170	0.813
171	0.81
172	0.824
173	0.826
174	0.814
175	0.822
176	0.828
177	0.83
178	0.832
179	0.835
180	0.837
181	0.838
182	0.828
183	0.836
184	0.836
185	0.831
186	0.853
187	0.85
188	0.848
189	0.851
190	0.846
191	0.853
192	0.717
193	0.845
194	0.85
195	0.854
196	0.846
197	0.852
198	0.853
199	0.846
200	0.866
201	0.748
202	0.855
203	0.865
204	0.864
205	0.864
206	0.859
207	0.853
208	0.83
209	0.852
210	0.867
211	0.865
212	0.87
213	0.687
214	0.868
215	0.865
216	0.871
217	0.865
218	0.873
219	0.87
220	0.869
221	0.873
222	0.875
223	0.873
224	0.873
225	0.87
226	0.877
227	0.88
228	0.87
229	0.866
230	0.877
231	0.871
232	0.879
233	0.877
234	0.87
235	0.88
236	0.867
237	0.881
238	0.87
239	0.868
240	0.876
241	0.875
242	0.881
243	0.87
244	0.88
245	0.882
246	0.873
247	0.874
248	0.894
249	0.883
250	0.887
251	0.872
252	0.889
253	0.876
254	0.879
255	0.853
256	0.868
257	0.879
258	0.877
259	0.892
260	0.892
261	0.882
262	0.884
263	0.882
264	0.889
265	0.88
266	0.885
267	0.886
268	0.893
