1	0.0
2	0.0
3	0.001
4	0.001
5	0.001
6	0.0
7	0.0
8	0.0
9	0.0
10	0.001
11	0.0
12	0.002
13	0.001
14	0.0
15	0.0
16	0.0
17	0.0
18	0.001
19	0.001
20	0.004
21	0.002
22	0.003
23	0.0
24	0.0
25	0.001
26	0.0
27	0.001
28	0.001
29	0.001
30	0.001
31	0.005
32	0.001
33	0.008
34	0.009
35	0.007
36	0.007
37	0.009
38	0.01
39	0.006
40	0.015
41	0.017
42	0.018
43	0.023
44	0.021
45	0.023
46	0.024
47	0.028
48	0.031
49	0.041
50	0.034
51	0.034
52	0.042
53	0.047
54	0.044
55	0.054
56	0.061
57	0.07
58	0.071
59	0.074
60	0.082
61	0.081
62	0.082
63	0.094
64	0.095
65	0.098
66	0.105
67	0.124
68	0.132
69	0.137
70	0.142
71	0.155
72	0.154
73	0.16
74	0.167
75	0.17
76	0.163
77	0.184
78	0.193
79	0.193
80	0.201
81	0.215
82	0.219
83	0.217
84	0.232
85	0.239
86	0.246
87	0.238
88	0.24
89	0.257
90	0.266
91	0.271
92	0.275
93	0.283
94	0.296
95	0.301
96	0.3
97	0.307
98	0.188
99	0.32
100	0.323
101	0.325
102	0.332
103	0.334
104	0.333
105	0.339
106	0.356
107	0.367
108	0.368
109	0.383
110	0.38
111	0.382
112	0.409
113	0.409
114	0.411
115	0.417
116	0.422
117	0.419
118	0.417
119	0.417
120	0.413
121	0.38
122	0.423
123	0.427
124	0.43
125	0.426
126	0.423
127	0.437
128	0.451
129	0.431
130	0.448
131	0.452
132	0.464
133	0.459
134	0.473
135	0.482
136	0.49
137	0.43
138	0.501
139	0.451
140	0.509
141	0.518
142	0.529
143	0.526
144	0.527
145	0.51
146	0.534
147	0.546
148	0.536
149	0.558
150	0.559
151	0.577
152	0.576
153	0.573
154	0.572
155	0.534
156	0.577
157	0.585
158	0.592
159	0.603
160	0.543
161	0.604
162	0.598
163	0.522
164	0.609
165	0.608
166	0.615
167	0.628
168	0.628
169	0.62
170	0.634
171	0.636
172	0.645
173	0.652
174	0.642
175	0.645
176	0.344
177	0.661
178	0.662
179	0.352
180	0.679
181	0.673
182	0.688
183	0.684
184	0.671
185	0.69
186	0.681
187	0.688
188	0.684
189	0.687
190	0.7
191	0.642
192	0.677
193	0.713
194	0.706
195	0.717
196	0.723
197	0.723
198	0.717
199	0.721
200	0.72
201	0.738
202	0.739
203	0.721
204	0.731
205	0.664
206	0.732
207	0.741
208	0.74
209	0.743
210	0.742
211	0.753
212	0.72
213	0.753
214	0.751
215	0.759
216	0.759
217	0.75
218	0.75
219	0.757
220	0.754
221	0.761
222	0.765
223	0.767
224	0.768
225	0.762
226	0.764
227	0.771
228	0.773
229	0.77
230	0.78
231	0.757
232	0.779
233	0.782
234	0.779
235	0.77
236	0.787
237	0.789
238	0.785
239	0.794
240	0.786
241	0.761
242	0.784
243	0.757
244	0.789
245	0.797
246	0.775
247	0.79
248	0.792
249	0.712
250	0.79
251	0.789
252	0.766
253	0.794
254	0.801
255	0.792
256	0.804
257	0.799
258	0.8
259	0.782
260	0.479
261	0.813
262	0.812
263	0.803
264	0.801
265	0.814
266	0.803
267	0.817
268	0.822
269	0.804
270	0.813
271	0.82
272	0.815
273	0.821
274	0.813
275	0.821
276	0.814
277	0.82
278	0.826
279	0.818
280	0.831
281	0.817
282	0.835
283	0.765
284	0.83
285	0.83
286	0.828
287	0.828
288	0.826
289	0.829
290	0.827
291	0.824
292	0.76
293	0.822
294	0.825
295	0.822
296	0.828
297	0.834
298	0.83
299	0.834
300	0.833
301	0.829
302	0.832
