1	0.0
2	0.001
3	0.007
4	0.02
5	0.064
6	0.123
7	0.188
8	0.268
9	0.33
10	0.379
11	0.412
12	0.441
13	0.463
14	0.497
15	0.503
16	0.556
17	0.565
18	0.606
19	0.614
20	0.638
21	0.641
22	0.648
23	0.671
24	0.658
25	0.698
26	0.688
27	0.679
28	0.709
29	0.674
30	0.691
31	0.719
32	0.711
33	0.737
34	0.748
35	0.73
36	0.731
37	0.73
38	0.726
39	0.764
40	0.753
41	0.756
42	0.768
43	0.72
44	0.749
45	0.801
46	0.793
47	0.788
48	0.787
49	0.806
50	0.815
51	0.779
52	0.81
53	0.831
54	0.821
55	0.834
56	0.801
57	0.836
58	0.84
59	0.844
60	0.816
61	0.851
62	0.85
63	0.851
64	0.857
65	0.835
66	0.855
67	0.851
68	0.858
69	0.849
70	0.851
71	0.848
72	0.844
73	0.856
74	0.862
75	0.84
76	0.87
77	0.591
78	0.857
79	0.862
80	0.847
81	0.868
82	0.866
83	0.849
84	0.866
85	0.855
86	0.869
87	0.859
88	0.859
89	0.88
90	0.874
91	0.863
92	0.884
93	0.865
94	0.856
95	0.867
96	0.861
97	0.876
98	0.864
99	0.888
100	0.869
101	0.874
102	0.878
103	0.835
104	0.869
105	0.854
106	0.846
107	0.877
108	0.854
109	0.846
110	0.867
111	0.863
112	0.862
113	0.876
114	0.852
115	0.885
116	0.879
117	0.875
118	0.872
119	0.881
